item_id,name,category,price,short_description,designer,depth,height,width
382594,NORSBORG,Sofas & armchairs,360,Cover for 3-seat section,"003.825.94 This cover's ability to resist abrasion has been tested to handle 15,000 cycles, which is suitable for furniture that should withstand everyday use in the home.The cover has a lightfastness level of 5 (the ability to resist colour fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use.",No Record,No Record,No Record
79248748,LIXHULT,Cabinets & cupboards,363,Storage combination: 60x92 cm,Jon Karlsson,35,70,60
49133579,IVAR,Bookcases & shelving units,365,1 section/bottle racks: 89x30x124 cm,IKEA of Sweden/Sarah Fager,30,124,89
29042877,TROFAST,Children's furniture,365,Storage combination: 99x44x94 cm,Studio Copenhagen,44,94,99
29228470,TROFAST,Children's furniture,365,Storage combination: 99x44x56 cm,Studio Copenhagen,44,56,99
49255170,GRÖNLID,Sofas & armchairs,365,Cover for 3-seat sofa,Francis Cayouette,No Record,No Record,No Record
79017837,BILLY,Bookcases & shelving units,370,Bookcase: 160x28x202 cm,Gillis Lundgren,28,202,160
29208194,FLINTAN / NOMINELL,Chairs,370,Office chair with armrests,Henrik Preutz/Olle Lundberg,69,No Record,74
99323614,SMÅGÖRA,Nursery furniture,370,Changing tbl/bookshelf w 1 shlf ut,IKEA of Sweden,40,91,60
59248320,IVAR,Bookcases & shelving units,371,1 section/shelves: 89x50x179 cm,IKEA of Sweden,50,179,89
79227755,SLÄKT,Beds,375,Bed frame with slatted bed base: 90x200 cm,IKEA of Sweden/Ebba Strandmark,No Record,No Record,96
69297287,JONAXEL,Bookcases & shelving units,375,Shelving unit: 182x51x160 cm,IKEA of Sweden,51,160,182
80344923,EKET,Bookcases & shelving units,375,Cabinet with 2 drawers: 70x35x35 cm,Jon Karlsson,35,35,70
80294503,BESTÅ,Bookcases & shelving units,375,TV bench: 120x40x38 cm,"802.945.03 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40,38,120
39272655,BROR,Bookcases & shelving units,375,Shelving unit: 85x55x110 cm,IKEA of Sweden,55,110,85
69272649,BROR,Bookcases & shelving units,375,Shelving unit: 65x55x110 cm,IKEA of Sweden,55,110,65
59385755,BROR,Bookcases & shelving units,375,Shelving unit: 85x55x110 cm,IKEA of Sweden,55,110,85
302291,BRUSALI,Cabinets & cupboards,375,Cabinet with doors: 80x93 cm,IKEA of Sweden,48,93,80
19291315,HÄLLAN,Cabinets & cupboards,375,Storage combination with doors: 45x47x92 cm,Jon Karlsson,47,92,45
90471581,KORNSJÖ,Chairs,375,Storage bench,Ebba Strandmark,47,51,70
50165079,BLÅMES,Chairs,375,Highchair with tray,Tina Christensen,53,93,52
90402352,VOLFGANG,Chairs,375,Chair,IKEA of Sweden,53,90,50
80404672,VOLFGANG,Chairs,375,Chair,"804.046.72 You sit comfortably thanks to the restful flexibility of the seat.You sit comfortably thanks to the padded seat.This chair has been tested for home use and meets the requirements for durability and safety, set forth in the following standards: EN 12520 and EN 1022.",53,90,50
50374271,HEMNES,Chests of drawers & drawer units,375,Chest of 2 drawers: 54x66 cm,Carina Bengs,38,66,54
99279588,STUVA / FRITIDS,Chests of drawers & drawer units,375,Toy storage with wheels: 60x50x64 cm,Ebba Strandmark/IKEA of Sweden,50,64,60
59279585,STUVA / FRITIDS,Children's furniture,375,Toy storage with wheels: 60x50x64 cm,IKEA of Sweden/Ebba Strandmark,50,64,60
328347,SÖDERHAMN,Sofas & armchairs,375,Cover for 1-seat section,Ola Wihlborg,No Record,No Record,No Record
20336252,SANDBACKEN,Sofas & armchairs,375,Cover for 3-seat sofa,Lisa Hilland,No Record,No Record,No Record
60396885,GRÖNLID,Sofas & armchairs,375,Cover for 2-seat section,Francis Cayouette,No Record,No Record,No Record
59829111,POÄNG,Sofas & armchairs,375,Footstool,Noboru Nakamura,54,39,68
10203610,MALM,Tables & desks,375,Dressing table: 120x41 cm,Eva Lilja Löwenhielm,41,78,120
452624,NYBODA,Tables & desks,375,Coffee table w reversible table top: 120x40x40 cm,Ehlén Johansson,No Record,40,40
19214275,LINNMON / OLOV,Tables & desks,375,Table: 150x75 cm,IKEA of Sweden,No Record,No Record,75
99331384,LINNMON / OLOV,Tables & desks,375,Table: 150x75 cm,IKEA of Sweden,No Record,No Record,75
10294511,BESTÅ,TV & media furniture,375,TV bench: 120x40x38 cm,"102.945.11 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40,38,120
89214314,LINNMON / GODVIN,Tables & desks,376,Table: 120x60 cm,IKEA of Sweden/Johanna Asshoff,No Record,74,60
79286491,EKET,Cabinets & cupboards,377,Cabinet combination with feet: 70x25x107 cm,Jon Karlsson/IKEA of Sweden,25,107,70
9239827,NORDLI,Chests of drawers & drawer units,380,Chest of 2 drawers: 40x54 cm,Ola Wihlborg,47,54,40
19276522,NORDLI,Chests of drawers & drawer units,380,Chest of drawers: 40x54 cm,Ola Wihlborg,47,54,40
99262432,SJÄLLAND,Outdoor furniture,380,Table:  outdoor: 71x71x73 cm,David Wahl,No Record,73,71
99239620,NORSBORG,Sofas & armchairs,380,Cover for 2-seat sofa,992.396.20 The cover is easy to keep clean as it is removable and can be machine washed.This product is an extra cover. Sofa is sold separately.,No Record,No Record,No Record
59240828,POÄNG,Chairs,382,Armchair,Noboru Nakamura/IKEA of Sweden,82,100,68
79303103,ALGOT,Bookcases & shelving units,383.8,Wall upright/shelves/drying rack: 132x61x197 cm,Francis Cayouette,61,197,132
29336380,EKET,Cabinets & cupboards,384,Wall-mounted storage combination: 105x35x70 cm,IKEA of Sweden/Jon Karlsson,35,70,105
49054015,ÄPPLARÖ,Outdoor furniture,384,Wall panel+gate-leg table:  outdoor: 80x62x158 cm,K Hagberg/M Hagberg,62,158,80
29281066,BILLY / OXBERG,Bookcases & shelving units,385,Bookcase with doors: 80x30x202 cm,Gillis Lundgren,30,202,80
29180524,STUVA / FÖLJA,Chairs,385,Storage bench: 90x50x50 cm,Ebba Strandmark,50,50,90
60308695,TROFAST,Children's furniture,385,Frame: 94x44x91 cm,Studio Copenhagen,44,91,94
20404528,HAVSTEN,Outdoor furniture,385,Seat cushion:  outdoor: 100x98 cm,Andreas Fredriksson,100,No Record,98
99930961,LINNMON / LALLE,Tables & desks,385,Table: 120x60 cm,IKEA of Sweden/Tina Christensen,No Record,73,60
69214230,LINNMON / KRILLE,Tables & desks,385,Table: 120x60 cm,IKEA of Sweden/Francis Cayouette,No Record,74,60
49214231,LINNMON / KRILLE,Tables & desks,385,Table: 120x60 cm,Francis Cayouette/IKEA of Sweden,No Record,74,60
49331310,LINNMON / KRILLE,Tables & desks,385,Table: 120x60 cm,Francis Cayouette/IKEA of Sweden,No Record,74,60
59001955,LINNMON / KRILLE,Tables & desks,385,Table: 120x60 cm,IKEA of Sweden/Francis Cayouette,No Record,74,60
59279043,OLAUS,Bookcases & shelving units,386,2 shelf sections: 211x36x94 cm,IKEA of Sweden,36,94,211
79279457,ALGOT,Bookcases & shelving units,388.6,Wall upright/shelves/drying rack,Francis Cayouette,No Record,No Record,No Record
89248682,LIXHULT,Cabinets & cupboards,389,Storage combination: 70x117 cm,Jon Karlsson,35,95,70
9297657,JONAXEL,Bookcases & shelving units,390,Shelving unit with clothes rail: 99x51x173 cm,IKEA of Sweden,51,173,99
29214312,LINNMON / ALEX,Tables & desks,390,Table: 120x60 cm,IKEA of Sweden/Johanna Asshoff,No Record,74,60
121766,INGOLF,Bar furniture,395,Bar stool with backrest: 74 cm,Carina Bengs,45,102,40
397736,NORRARYD,Bar furniture,395,Bar stool with backrest: 74 cm,Nike Karlsson,47,103,46
40426138,HENRIKSDAL,Bar furniture,395,Bar stool with backrest frame: 74 cm,Karl Malmvall,51,102,40
20429010,NORRÅKER,Bar furniture,395,Bar stool with backrest: 74 cm,J Karlsson/N Karlsson,48,100,42
29123958,MINNEN,Beds,395,Ext bed frame with slatted bed base: 80x200 cm,IKEA of Sweden/Tina Christensen,No Record,No Record,85
9241043,SONGESAND,Beds,395,Bed frame: 140x200 cm,IKEA of Sweden,No Record,No Record,153
69323757,MINNEN,Beds,395,Ext bed frame with slatted bed base: 80x200 cm,IKEA of Sweden/Tina Christensen,No Record,No Record,85
70362427,SOLGUL,Beds,395,Cradle with foam mattress: 66x84 cm,IKEA of Sweden,No Record,53,66
20213312,VITTSJÖ,Bookcases & shelving units,395,Shelving unit: 100x175 cm,Johan Kroon,36,175,100
20409936,KALLAX,Bookcases & shelving units,395,Shelving unit: 112x147 cm,"204.099.36 Choose whether you want to place it vertically or horizontally and use it as a shelf or sideboard.This furniture must be fixed to the wall with the enclosed wall fastener.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.Two persons are needed for the assembly of this furniture.May be completed with KALLAX insert, sold separately.",39,147,112
40206476,GALANT,Bookcases & shelving units,395,Add-on unit: 80x80 cm,K Malmvall/E Lilja Löwenhielm,40,80,80
99315812,IVAR,Bookcases & shelving units,395,Shelving unit: 89x30x179 cm,IKEA of Sweden,30,179,89
40300662,BRIMNES,Cabinets & cupboards,395,Cabinet with doors: 78x95 cm,K Hagberg/M Hagberg,41,95,78
90428984,NORRÅKER,Café furniture,395,Table: 74x74 cm,J Karlsson/N Karlsson,No Record,74,74
80417636,YNGVAR,Café furniture,395,Chair,IKEA of Sweden,51,71,53
50434312,NILSOVE,Chairs,395,Chair with armrests,A Fredriksson/J Hultqvist/W Chong,57,82,57
70308685,ODGER,Chairs,395,Swivel chair,J Löfgren/J Pettersson,68,No Record,68
40238712,LILLHÖJDEN,Chairs,395,Swivel chair,IKEA of Sweden,70,No Record,70
59252637,STUVA / FRITIDS,Chairs,395,Bench with toy storage: 90x50x50 cm,Ebba Strandmark,50,50,90
40340762,EKEDALEN,Chairs,395,Bench: 105x36 cm,Ehlén Johansson,No Record,45,36
50223625,HEMNES,Chairs,395,Bench: 83 cm,T Christensen/K Legaard,No Record,53,37
10385950,KOPPANG,Chests of drawers & drawer units,395,Chest of 3 drawers: 90x83 cm,K Hagberg/M Hagberg,46,83,90
60305705,BUSUNGE,Chests of drawers & drawer units,395,Chest of 2 drawers: 80x75 cm,Carl Öjerstam,40,75,80
20229011,BUSUNGE,Chests of drawers & drawer units,395,Chest of 2 drawers: 80x75 cm,Carl Öjerstam,40,75,80
20341003,ERIK,Chests of drawers & drawer units,395,Drawer unit w 3 drawers on castors: 41x57 cm,IKEA of Sweden,50,57,41
30151808,ERIK,Chests of drawers & drawer units,395,Drawer unit w 2 drawers on castors: 41x57 cm,IKEA of Sweden,50,57,41
19102659,TROFAST,Children's furniture,395,Storage combination: 94x44x52 cm,Studio Copenhagen,44,52,94
50422494,GODISHUS,Children's furniture,395,Wardrobe: 60x51x178 cm,"504.224.94 You can position the shelf and clothes rail in two different ways – clothes rail at the top and shelf down below, or both together at the top of the wardrobe.Deep enough to hold standard-sized adult hangers.With the included colourful stickers, you can quickly label the doors in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",51,178,60
59128959,PÅHL,Children's furniture,395,Desk with add-on unit: 96x58 cm,S Fager/J Jelinek,58,No Record,96
9102532,TROFAST,Children's furniture,395,Storage combination: 94x44x52 cm,Studio Copenhagen,44,52,94
50208535,ÄPPLARÖ,Outdoor furniture,395,Gateleg table:  outdoor: 20/77/133x62 cm,K Hagberg/M Hagberg,No Record,71,62
80373618,SOLLERÖN,Outdoor furniture,395,Coffee table:  outdoor: 92x62 cm,Jonas Hultqvist,No Record,51,62
40404513,HAVSTEN,Outdoor furniture,395,Armrest section:  outdoor,Andreas Fredriksson,92,75,9
20403374,EKTORP,Sofas & armchairs,395,Cover three-seat sofa,IKEA of Sweden,No Record,No Record,No Record
29257504,EKTORP,Sofas & armchairs,395,Footstool,IKEA of Sweden,No Record,44,62
80413921,KIVIK,Sofas & armchairs,395,Cover two-seat sofa,Ola Wihlborg,No Record,No Record,No Record
60276675,EKENÄS,Sofas & armchairs,395,Footstool,Ola Wihlborg,No Record,40,53
30306235,FÄRLÖV,Sofas & armchairs,395,Cover for armchair,Francis Cayouette,No Record,No Record,No Record
90214308,MICKE,Tables & desks,395,Desk: 142x50 cm,Henrik Preutz,50,75,142
50161321,HOL,Tables & desks,395,Storage table: 98x50 cm,IKEA of Sweden,No Record,50,50
50409044,LISTERBY,Tables & desks,395,Side table: 50 cm,Henrik Preutz,No Record,56,No Record
19128961,PÅHL,Tables & desks,395,Desk with add-on unit: 96x58 cm,S Fager/J Jelinek,58,No Record,96
50106773,GERTON,Tables & desks,395,Table top: 155x75 cm,IKEA of Sweden,No Record,No Record,75
30371240,GAMLARED,Tables & desks,395,Table: 85 cm,Mikael Axelsson,No Record,75,No Record
70407360,BJÖRKSNÄS,Tables & desks,395,Bedside table: 48x38 cm,K Hagberg/M Hagberg,38,8,48
70359986,TYSSEDAL,Tables & desks,395,Storage stool,Ebba Strandmark,42,45,70
90388978,VIKHAMMER,Tables & desks,395,Bedside table: 60x39 cm,Marcus Arvonen,39,7,60
90297657,LISABO,Tables & desks,395,Coffee table: 70x70 cm,K Hagberg/M Hagberg,No Record,50,70
29277229,PLATSA,Chests of drawers & drawer units,398,Chest of 2 drawers: 80x57x53 cm,IKEA of Sweden/Ola Wihlborg,57,53,80
39248608,NEIDEN,Beds,399,Bed frame: 140x200 cm,Jon Karlsson/IKEA of Sweden,No Record,No Record,144
90354327,HAMMARN,Beds,399,Sofa-bed: 120 cm,Jonas Hultqvist,85,78,128
417635,YNGVAR,Café furniture,399,Chair,IKEA of Sweden,51,71,53
80280676,SVALSTA,Tables & desks,399,Nest of tables:  set of 2,IKEA of Sweden,No Record,No Record,No Record
40444255,LERHAMN,Tables & desks,399,Table: 118x74 cm,Nike Karlsson,No Record,75,74
60444301,LERHAMN,Tables & desks,399,Table: 118x74 cm,Nike Karlsson,No Record,75,74
19286390,EKET,Bookcases & shelving units,400,Wall-mounted storage combination: 70x25x175 cm,Jon Karlsson/IKEA of Sweden,25,175,70
49252553,LANGUR,Chairs,400,Junior/highchair with tray,J Fritzdorf/J Feldman/J Hedberg,61,87,56
40383469,NORDLI,Chests of drawers & drawer units,400,Modular chest of 3 drawers: 80x68 cm,Ola Wihlborg,47,68,80
80402381,VADHOLMA,Trolleys,400,Rack for kitchen island,Ebba Strandmark,32,146,143
99215695,LINNMON / KRILLE,Tables & desks,405,Table: 150x75 cm,Francis Cayouette/IKEA of Sweden,No Record,74,75
39305260,PLATSA,TV & media furniture,405,TV bench: 160x42x54 cm,Ola Wihlborg/IKEA of Sweden,42,54,160
79305263,PLATSA,TV & media furniture,405,TV bench: 160x42x53 cm,Ola Wihlborg/IKEA of Sweden,42,53,160
79276388,LIXHULT,Cabinets & cupboards,409,Storage combination: 95x82 cm,Jon Karlsson,35,60,95
79184435,SVALNÄS,Bookcases & shelving units,410,Wall-mounted shelf combination: 66x25x176 cm,Jon Karlsson,25,176,66
79102958,TROFAST,Children's furniture,410,Storage combination: 94x44x52 cm,Studio Copenhagen,44,52,94
39214321,LINNMON / GODVIN,Tables & desks,410,Table: 120x60 cm,Johanna Asshoff/IKEA of Sweden,No Record,74,60
49227605,ENETRI,Bookcases & shelving units,412,Shelving unit: 170x158 cm,Niels Gammelgaard,33,158,170
9188842,EKET,Bookcases & shelving units,414,Wall-mounted cabinet combination: 105x35x120 cm,IKEA of Sweden/Jon Karlsson,35,120,105
19930205,ALGOT,Bookcases & shelving units,414,Wall upright/shelves: 132x41x199 cm,Francis Cayouette,41,199,132
29287370,BILLY / MORLIDEN,Bookcases & shelving units,415,Bookcase with glass-doors: 80x30x106 cm,Gillis Lundgren/IKEA of Sweden,30,106,80
9252673,STUVA / FRITIDS,Chests of drawers & drawer units,415,Chest of 3 drawers: 60x64 cm,Ebba Strandmark,50,64,60
90313092,FALHOLMEN,Outdoor furniture,415,Table:  outdoor: 153x73 cm,Andreas Fredriksson,No Record,72,73
59214240,LINNMON / OLOV,Tables & desks,415,Table: 120x60 cm,Gustav Carlberg/IKEA of Sweden,No Record,No Record,60
59214216,LINNMON / KRILLE,Tables & desks,415,Table: 120x60 cm,Francis Cayouette/Gustav Carlberg,No Record,74,60
60295706,MOSTORP,Bookcases & shelving units,417,Wall shelf: 160x27 cm,"602.957.06 With a media shelf you can make the most of the wall area, while freeing up space on the floor.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",27,27,160
69251345,IVAR,Bookcases & shelving units,420,Shelving unit: 89x50x179 cm,IKEA of Sweden,50,179,89
69284987,BESTÅ,Bookcases & shelving units,420,Cabinet unit: 60x40x202 cm,IKEA of Sweden,40,202,60
69128992,PÅHL,Children's furniture,420,Desk with shelf unit: 96x58 cm,S Fager/J Jelinek,58,No Record,96
89214309,LINNMON / ALEX,Tables & desks,420,Table: 120x60 cm,Johanna Asshoff/Gustav Carlberg,No Record,74,60
30247104,SLÄHULT,Tables & desks,420,Table top: 185x90x2 cm,IKEA of Sweden,No Record,No Record,90
99285004,BESTÅ,TV & media furniture,420,Cabinet unit: 60x40x202 cm,IKEA of Sweden,40,202,60
19304006,NILSOVE / NORNA,Chairs,424,Chair with chair pad,A Fredriksson/J Hultqvist/W Chong,57,82,57
10362963,SLÄKT,Beds,425,Pouffe/mattress:  foldable,Gustav Carlberg,No Record,No Record,62
10251451,IKEA PS,Cabinets & cupboards,425,Cabinet: 119x63 cm,Nicholai Wiig Hansen,40,63,119
39240787,POÄNG,Chairs,425,Armchair,IKEA of Sweden/Noboru Nakamura,82,100,68
